query_title,timestamp,duration_s,message_count,llm_model,has_window,has_grayscale,resize_width_lbound,resize_width_rbound,resize_height_lbound,resize_height_rbound,brand_accuracy,color_accuracy,plate_accuracy,avg_llm_time_ms,avg_e2e_ms,avg_decode_ms,avg_resize_ms,avg_llm_op_ms,avg_grayscale_ms,pipeline_nodes
Repeating Plates (Grayscale),2026-04-20T16:47:46.801Z,39.87,0,qwen2.5-vl-3b,true,true,640,360,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Most Popular Color,2026-04-20T17:53:55.633Z,473.22,4,qwen2.5-vl-3b,true,false,,,0,36.46,0,528.9332223742196,28608.447500000002,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color,2026-04-20T17:53:55.635Z,402.18,2,qwen2.5-vl-3b,true,false,,,0,41.67,0,505.0743842611507,42901.025,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand and Color,2026-04-20T17:57:24.560Z,202.25,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand and Color,2026-04-20T17:59:03.500Z,303.12,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Ford),2026-04-20T18:00:48.438Z,100.47,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color,2026-04-20T18:00:48.472Z,98.61,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color,2026-04-20T19:36:17.765Z,5618.78,49,qwen2.5-vl-3b,true,false,,,0,40.53083333333333,0,735.5051725451775,1710206.2318367346,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand and Color,2026-04-20T20:38:20.905Z,3720.48,30,qwen2.5-vl-3b,true,false,,,0,0,0,930.5471240937172,1291477.4183333332,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color,2026-04-20T20:38:20.876Z,9482.00,120,qwen2.5-vl-3b,true,false,,,0,28.56528301886793,0,805.8630660732272,1240176.1897500004,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand and Color,2026-04-20T20:38:22.495Z,412.49,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand (Red Cars),2026-04-20T20:38:49.122Z,9476.39,60,qwen2.5-vl-3b,true,false,,,11.114,0,0,812.9417788990397,1489248.1044999997,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand and Color,2026-04-20T23:49:17.396Z,11199.25,24,qwen2.5-vl-3b,true,false,,,0,0,0,560.9339152653852,896142.38,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Ford),2026-04-21T02:55:50.408Z,11188.95,33,qwen2.5-vl-3b,true,false,,,0,2.369090909090909,0,715.7913563132678,1131880.0618181815,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Most Popular Brand (Red Cars),2026-04-21T02:56:45.376Z,50.86,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Unique License Plates (Window),2026-04-21T02:57:29.971Z,41.48,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeating License Plates,2026-04-21T02:58:15.880Z,40.83,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Car Brand (Resize),2026-04-21T02:59:01.383Z,40.48,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Brand (Skip 10),2026-04-21T02:59:44.527Z,40.08,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Car Color (Resize),2026-04-21T03:00:29.558Z,41.95,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Color (Skip 10),2026-04-21T03:01:14.367Z,39.78,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
License Plates (Resize),2026-04-21T03:01:57.155Z,39.68,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
License Plates (Skip 10),2026-04-21T03:02:42.480Z,40.31,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
License Plates (Grayscale),2026-04-21T03:03:25.480Z,39.90,0,qwen2.5-vl-3b,false,true,640,360,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Sink
Specific Plate (Resize),2026-04-21T03:04:10.312Z,39.71,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Skip 10),2026-04-21T03:04:55.659Z,42.28,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Specific Plate (Grayscale),2026-04-21T03:05:40.467Z,39.78,0,qwen2.5-vl-3b,false,true,640,360,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Sink
Color + Plate (Resize),2026-04-21T03:06:25.306Z,39.82,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Color + Plate (Skip 10),2026-04-21T03:07:10.176Z,39.85,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Most Popular Brand (Resize),2026-04-21T03:07:55.690Z,40.39,0,qwen2.5-vl-3b,true,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Brand (Skip 10),2026-04-21T03:08:40.468Z,39.75,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Resize),2026-04-21T03:09:25.298Z,39.71,0,qwen2.5-vl-3b,true,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Skip 10),2026-04-21T03:10:10.062Z,39.74,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Most Popular Brand+Color (Resize),2026-04-21T03:10:55.719Z,40.64,0,qwen2.5-vl-3b,true,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Brand+Color (Skip 10),2026-04-21T03:11:40.484Z,39.74,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Unique Plates (Resize),2026-04-21T03:12:25.392Z,39.81,0,qwen2.5-vl-3b,true,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Unique Plates (Skip 10),2026-04-21T03:13:10.171Z,39.76,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Unique Plates (Grayscale),2026-04-21T03:13:53.118Z,39.83,0,qwen2.5-vl-3b,true,true,640,360,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Aggr -> Sink
Repeating Plates (Resize),2026-04-21T03:14:36.044Z,39.85,0,qwen2.5-vl-3b,true,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Repeating Plates (Skip 10),2026-04-21T03:15:18.869Z,39.76,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Filter -> Aggr -> Sink
Repeating Plates (Grayscale),2026-04-21T03:16:03.635Z,39.75,0,qwen2.5-vl-3b,true,true,640,360,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Most Popular Brand (Red Cars),2026-04-21T07:00:38.664Z,2220.16,21,qwen2.5-vl-3b,true,false,,,2.87,0,0,494.42578001381804,811372.1761904762,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Unique License Plates (Window),2026-04-21T07:15:59.540Z,867.98,29,qwen2.5-vl-3b,true,false,,,0,0,53.059999999999995,608.3813069489496,272226.9827586207,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Unique License Plates (Window),2026-04-21T07:16:01.701Z,917.44,29,qwen2.5-vl-3b,true,false,,,0,0,53.059999999999995,608.3813069489496,272226.9827586207,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeating License Plates,2026-04-21T07:17:16.734Z,63.16,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeating License Plates,2026-04-21T07:17:16.821Z,74.23,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeating License Plates,2026-04-21T07:21:16.499Z,222.69,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeating License Plates,2026-04-21T09:18:36.599Z,7024.43,33,qwen2.5-vl-3b,true,false,,,,,,498.0000267918534,1277971.6236363635,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Car Brand (Resize),2026-04-21T09:41:06.498Z,1344.46,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Brand (Resize),2026-04-21T09:41:06.544Z,1345.41,0,qwen2.5-vl-3b,false,false,640,360,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Brand (Resize),2026-04-21T09:59:04.977Z,657.60,4016,qwen2.5-vl-3b,false,false,480,270,78.53107344632768,0,0,447.2631274900392,263689.6639716132,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Brand (Skip 10),2026-04-21T10:10:50.862Z,701.77,4724,qwen2.5-vl-3b,false,false,,,86.3768115942029,0,0,1063.9836399217206,221283.21612616445,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Car Brand (Skip 10),2026-04-21T10:10:50.894Z,702.58,4724,qwen2.5-vl-3b,false,false,,,86.3768115942029,0,0,1063.9836399217206,221283.21612616445,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Car Color (Resize),2026-04-21T10:11:39.906Z,43.47,0,qwen2.5-vl-3b,false,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Color (Skip 10),2026-04-21T10:12:55.982Z,72.02,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Car Color (Resize),2026-04-21T10:30:34.889Z,998.48,3953,qwen2.5-vl-3b,false,false,480,270,0,55.929304446978335,0,214.03475082216033,274093.1531773336,,,,,Source -> Decode -> Resize -> Llm -> Sink
Car Color (Skip 10),2026-04-21T10:47:11.376Z,992.80,3953,qwen2.5-vl-3b,false,false,,,0,61.74698795180723,0,572.3704386522571,299925.3373109029,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
License Plates (Resize),2026-04-21T11:18:28.331Z,1829.73,3526,qwen2.5-vl-3b,false,false,960,540,0,0,52.27629513343799,490.29255530346126,817317.5025496335,,,,,Source -> Decode -> Resize -> Llm -> Sink
License Plates (Skip 10),2026-04-21T11:45:32.815Z,1620.65,3953,qwen2.5-vl-3b,false,false,,,0,0,62.60069044879172,855.3193565683647,328523.3730837333,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
License Plates (Grayscale),2026-04-21T12:25:42.454Z,2405.47,3953,qwen2.5-vl-3b,false,true,960,540,0,0,51.06232294617564,572.5386668353137,1149046.1398406292,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Sink
Specific Plate (Resize),2026-04-21T12:26:55.497Z,52.37,0,qwen2.5-vl-3b,false,false,960,540,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Resize),2026-04-21T12:37:22.899Z,590.49,216,qwen2.5-vl-3b,false,false,960,540,0,0,11.904761904761905,1094.1206018518521,56132.222361111126,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Skip 10),2026-04-21T12:38:30.028Z,60.86,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Specific Plate (Resize),2026-04-21T12:39:37.730Z,52.13,0,qwen2.5-vl-3b,false,false,960,540,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Resize),2026-04-21T13:08:23.155Z,1589.24,3953,qwen2.5-vl-3b,false,false,960,540,0,0,7.719546742209632,365.36199089299265,571315.7919529476,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Skip 10),2026-04-21T13:17:39.704Z,552.58,3953,qwen2.5-vl-3b,false,false,,,0,0,10.344827586206897,581.5823484848486,805.1146293953977,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Specific Plate (Grayscale),2026-04-21T13:27:16.595Z,571.87,891,qwen2.5-vl-3b,false,true,960,540,0,0,10.778443113772456,530.082738496072,132229.48738496093,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Sink
Color + Plate (Resize),2026-04-21T13:30:12.270Z,169.96,686,qwen2.5-vl-3b,false,false,960,540,0,0,0,131.37820699708456,18766.49905247813,,,,,Source -> Decode -> Resize -> Llm -> Sink
Color + Plate (Skip 10),2026-04-21T13:33:30.115Z,189.61,15,qwen2.5-vl-3b,false,false,,,0,0,0,8103.639999999999,120877.16533333334,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Specific Plate (Resize),2026-04-21T13:42:46.020Z,50.74,0,qwen2.5-vl-3b,false,false,960,540,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Sink
Specific Plate (Skip 10),2026-04-21T13:43:32.827Z,42.64,0,qwen2.5-vl-3b,false,false,,,,,,,,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Color + Plate (Skip 10),2026-04-21T14:04:45.457Z,1127.26,4026,qwen2.5-vl-3b,false,false,,,0,0,18.954248366013072,566.253670886076,1215.585881768505,,,,,Source -> Decode -> Skip Frames -> Llm -> Sink
Most Popular Brand (Resize),2026-04-21T14:43:48.327Z,2337.59,29,qwen2.5-vl-3b,true,false,480,270,42.01625,0,0,252.05039000951456,105623.8296551724,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Brand (Skip 10),2026-04-21T17:58:49.517Z,11696.71,21,qwen2.5-vl-3b,true,false,,,62.41166666666666,0,0,241.24710287831869,128649.46,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Resize),2026-04-21T19:55:59.030Z,3167.91,18,qwen2.5-vl-3b,true,false,480,270,0,25.505000000000003,0,337.05881623235075,258499.41388888884,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Color (Skip 10),2026-04-21T20:57:47.505Z,3702.15,19,qwen2.5-vl-3b,true,false,,,0,46.878461538461536,0,307.04044089448803,205494.45578947366,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Most Popular Brand+Color (Resize),2026-04-21T21:09:39.289Z,706.02,1,qwen2.5-vl-3b,true,false,480,270,,,,546.8904078006744,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Most Popular Brand+Color (Skip 10),2026-04-21T21:37:19.776Z,1654.06,18,qwen2.5-vl-3b,true,false,,,0,0,0,240.3019696511752,355410.2338888889,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Unique Plates (Resize),2026-04-21T21:38:13.497Z,50.13,0,qwen2.5-vl-3b,true,false,960,540,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Unique Plates (Resize),2026-04-22T00:20:27.603Z,9695.81,21,qwen2.5-vl-3b,true,false,960,540,0,0,19.88714285714286,389.6460537967156,625630.8895238095,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Unique Plates (Skip 10),2026-04-22T03:26:48.534Z,11176.55,15,qwen2.5-vl-3b,true,false,,,0,0,52.06428571428571,164.03534488981958,180666.374,,,,,Source -> Decode -> Skip Frames -> Llm -> Window -> Aggr -> Sink
Unique Plates (Grayscale),2026-04-22T04:48:40.014Z,4907.29,22,qwen2.5-vl-3b,true,true,960,540,0,0,25.546,410.9602118033021,655388.744090909,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Aggr -> Sink
Repeating Plates (Resize),2026-04-22T06:24:45.221Z,5761.00,21,qwen2.5-vl-3b,true,false,960,540,,,,489.04404608834824,707415.2071428571,,,,,Source -> Decode -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-24T22:18:56.987Z,55.77,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-24T22:21:26.141Z,147.31,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T10:54:45.386Z,225.61,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T10:54:50.464Z,206.24,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T11:03:50.461Z,516.56,7,qwen2.5-vl-3b,true,false,,,,,,21122.23172187805,63787.12428571429,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T11:08:20.257Z,253.67,4,qwen2.5-vl-3b,true,false,,,,,,42137.11655139923,63765.8975,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T11:13:52.084Z,298.77,5,qwen2.5-vl-3b,true,false,,,,,,42153.36766242981,84677.26,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T11:36:08.083Z,1109.83,3,qwen2.5-vl-3b,true,false,,,,,,42164.95132446289,42561.799999999996,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T12:04:43.872Z,1567.30,19,qwen2.5-vl-3b,true,false,,,,,,31357.037355260152,1841250.9400000004,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T12:06:00.617Z,51.81,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T12:07:09.177Z,59.46,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T12:08:12.163Z,60.06,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T12:08:42.843Z,66.24,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T12:09:23.249Z,68.35,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T12:10:04.621Z,78.30,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-25T12:10:42.421Z,75.89,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T12:11:03.582Z,55.65,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-25T12:11:47.240Z,40.63,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T12:20:21.498Z,46.55,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T12:21:33.575Z,43.64,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T13:30:47.538Z,43.47,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T14:16:48.437Z,2633.51,8,qwen2.5-vl-3b,true,false,,,,,,30363.940419220344,1645054.5575,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T14:17:49.968Z,53.57,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T14:20:03.816Z,50.59,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T14:22:20.818Z,69.51,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T14:23:08.661Z,44.81,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T14:33:04.592Z,289.06,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T14:56:57.825Z,370.32,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T14:57:41.362Z,40.52,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T15:09:06.079Z,375.32,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T15:09:51.535Z,41.78,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T15:11:22.474Z,42.52,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T15:12:08.104Z,42.55,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T15:12:53.802Z,42.50,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T15:21:29.101Z,354.38,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T15:27:39.549Z,367.14,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T15:33:48.287Z,365.89,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T17:31:29.946Z,311.71,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Spike Count (Window),2026-04-25T18:13:43.460Z,2525.71,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Standing (Window),2026-04-25T19:19:53.438Z,3938.35,10,qwen2.5-vl-3b,true,false,,,,,,600.0019156932831,64357.351,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeated Spikers (Window),2026-04-25T19:25:20.938Z,300.35,2,qwen2.5-vl-3b,true,false,,,,,,719.7170078754425,19907.114999999998,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T19:26:06.935Z,41.91,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T19:26:50.629Z,40.59,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T19:27:37.632Z,42.25,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-25T19:28:22.555Z,40.11,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Repeated Setters (Window),2026-04-25T20:38:33.761Z,1279.37,10,qwen2.5-vl-3b,true,false,,,,,,542.9330790042877,50702.098,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T20:49:35.402Z,255.78,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Blockers (Window),2026-04-25T21:25:37.715Z,223.69,10,qwen2.5-vl-3b,true,false,,,,,,519.1244637966156,50574.734,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T21:29:15.230Z,211.37,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T21:30:27.614Z,60.45,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T21:32:02.973Z,43.35,0,qwen2.5-vl-3b,true,false,,,,,,,,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Repeated Diggers (Window),2026-04-25T21:34:49.481Z,187.17,13,qwen2.5-vl-3b,true,false,,,,,,541.5137098385737,76170.67538461539,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Motion Category (Window),2026-04-25T21:38:42.782Z,206.47,10,qwen2.5-vl-3b,true,false,,,,,,649.5837736129761,63433.638,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
Players Moving (Window),2026-04-25T21:47:58.529Z,536.29,10,qwen2.5-vl-3b,true,false,,,,,,880.37034034729,89939.95400000001,,,,,Source -> Decode -> Llm -> Window -> Aggr -> Sink
